anime_id,name,genre,episodes,rating
32697,Ozmafia!!,"Fantasy, Harem, Historical, Romance, Shoujo",12,5.46
1587,Tenpou Ibun: Ayakashi Ayashi,"Demons, Historical, Supernatural",25,7.02
1728,Super GALS! Kotobuki Ran,"Comedy, Shoujo, Slice of Life",52,7.57
55,Arc the Lad,"Action, Adventure, Fantasy, Horror, Sci-Fi",26,6.62
668,Koi Koi 7,"Comedy, Harem, Romance",13,5.96
28929,Vampire Holmes,"Comedy, Mystery, Supernatural, Vampire",12,3.63
2390,Hoshi no Kirby,"Action, Adventure, Comedy, Fantasy, Parody",100,6.73
1108,Senkaiden Houshin Engi,"Adventure, Fantasy, Historical, Magic, Shounen, Supernatural",26,7.28
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,"Comedy, Mecha, Police, Sci-Fi",12,6.58
346,W: Wish,"Drama, Harem, Romance, School, Slice of Life",13,6.3
31994,Yami Shibai 3rd Season,"Dementia, Horror, Supernatural",13,6.25
12191,Smile Precure!,"Action, Fantasy, Magic, Shoujo",48,7.33
589,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",21,8.14
1826,Deltora Quest,"Adventure, Fantasy, Kids",65,7.11
525,Otogizoushi,"Adventure, Drama, Fantasy, Historical",26,7.1
992,Dual Parallel! Trouble Adventures,"Action, Comedy, Harem, Mecha, Sci-Fi, Shounen",13,7.17
9996,Hyouge Mono,"Historical, Samurai, Seinen",39,8.1
495,Bakuretsu Hunters,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen, Supernatural",26,6.86
1650,Uchuu Senkan Yamato,"Action, Adventure, Drama, Military, Sci-Fi, Space",26,7.73
33392,Gakuen Handsome,"Comedy, Parody, School, Shounen Ai",12,6.11
4657,Arad Senki: Slap Up Party,"Action, Adventure, Comedy, Fantasy",26,6.86
958,HeatGuy J,"Action, Adventure, Mecha, Police, Sci-Fi",25,7.34
782,Gasaraki,"Drama, Mecha, Military, Psychological, Supernatural",25,6.74
23151,Shounen Hollywood: Holly Stage for 49,"Music, Shoujo, Slice of Life",13,6.15
33041,Bubuki Buranki: Hoshi no Kyojin,"Action, Drama, Mecha, Sci-Fi",12,6.91
1425,Lupin III: Part II,"Action, Adventure, Comedy, Shounen",155,7.93
15731,Tamayura: More Aggressive,"Comedy, Drama, Slice of Life",12,7.54
624,Mouse,"Action, Comedy, Ecchi, Harem, Shounen",12,6.17
3614,Yakushiji Ryouko no Kaiki Jikenbo,"Mystery, Police, Supernatural",13,7.19
9493,Dororon Enma-kun Meeramera,"Action, Comedy, Ecchi, Fantasy, Magic, Super Power, Supernatural",12,6.65
1264,Yoroiden Samurai Troopers,"Adventure, Samurai, Sci-Fi, Shounen",39,7.21
34034,Pokemon Sun &amp; Moon,"Action, Game, Kids, School",-1,7.23
13145,Cardfight!! Vanguard: Asia Circuit-hen,"Action, Adventure, Demons, Game, Shounen",39,7.06
942,Nishi no Yoki Majo: Astraea Testament,"Comedy, Drama, Fantasy, Mystery, Romance",13,6.91
32682,Kagewani: Shou,"Horror, Mystery, Supernatural, Thriller",13,6.54
33775,Soul Buster,"Action, Samurai",12,6.01
1356,Hokuto no Ken 2,"Action, Drama, Martial Arts, Super Power",43,7.64
1583,009-1,"Action, Mecha, Sci-Fi, Seinen",12,6.39
7334,Bakugan Battle Brawlers: Gundalian Invaders,"Action, Adventure, Fantasy, Game, Shounen",39,6.32
621,Night Walker: Mayonaka no Tantei,"Action, Comedy, Horror, Mystery, Vampire",12,7.09
308,Zettai Shounen,"Drama, Fantasy, Mystery, Sci-Fi, Shounen",26,7.06
33037,Tsukiuta. The Animation,Music,13,6.92
131,Saiyuuki Reload Gunlock,"Action, Adventure, Comedy, Fantasy, Shoujo",26,7.56
561,Sakura Taisen,"Adventure, Mecha, Sci-Fi, Shounen",25,7.01
15489,Yu☆Gi☆Oh! Zexal Second,"Action, Fantasy, Game, Shounen",73,7.07
3270,IGPX: Immortal Grand Prix (2005),"Drama, Mecha, Sci-Fi, Shounen, Sports",13,7.24
2744,Potemayo,"Comedy, School, Seinen",12,7.41
21435,Yama no Susume Second Season,"Adventure, Comedy, Slice of Life",24,7.51
795,Oniisama e...,"Drama, School, Shoujo, Shoujo Ai",39,7.88
635,Juubee-chan: Lovely Gantai no Himitsu,"Action, Adventure, Comedy, Drama, Shounen",13,6.73
840,Narue no Sekai,"Comedy, Romance, Sci-Fi",12,6.7
12677,Ozma,"Action, Sci-Fi",6,6.17
30652,Long Riders!,"Comedy, Shounen, Slice of Life, Sports",12,6.33
445,Tales of Eternia The Animation,"Adventure, Comedy, Fantasy, Romance, Shounen",13,6.32
709,Mujin Wakusei Survive,"Action, Adventure, Fantasy, Sci-Fi, Slice of Life",52,7.72
236,E&#039;s Otherwise,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",26,6.75
31157,ClassicaLoid,"Comedy, Music",25,5.84
1509,Mamotte! Lollipop,"Adventure, Comedy, Magic, Romance, Shoujo",13,6.99
222,Mezzo DSA,"Action, Adventure, Comedy, Mystery, Sci-Fi",13,6.78
30382,Aquarion Logos,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",26,5.89
3859,Himitsu: The Revelation,"Mystery, Police, Psychological, Sci-Fi, Shoujo",26,7.42
3750,Maria-sama ga Miteru 4th,"School, Shoujo, Shoujo Ai, Slice of Life",13,7.97
1127,UFO Princess Valkyrie,"Comedy, Ecchi, Magic, Sci-Fi",12,6.9
2603,Mushi-Uta,"Action, Fantasy, Sci-Fi",12,6.8
17080,Soukyuu no Fafner: Dead Aggressor - Exodus,"Action, Drama, Mecha, Military, Sci-Fi",13,7.44
2800,Candy Candy,"Drama, Shoujo, Slice of Life",115,7.58
2035,Eikoku Koi Monogatari Emma: Molders-hen,"Drama, Historical, Romance, Seinen, Slice of Life",12,8.03
12875,Ginga e Kickoff!!,"Shounen, Sports",39,7.41
637,Iketeru Futari,"Comedy, Ecchi, Romance, School, Seinen",16,6.78
13261,Inazuma Eleven Go: Chrono Stone,"Shounen, Sports, Super Power",51,7.45
11341,Tantei Opera Milky Holmes Dai 2 Maku,"Comedy, Mystery, Super Power",12,7.3
25939,Mahou Shoujo Lyrical Nanoha ViVid,"Action, Adventure, Magic",12,6.81
11385,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,"Action, Adventure, Comedy, Fantasy, Shounen",25,6.68
1214,Binbou Shimai Monogatari,"Comedy, Drama, Seinen, Slice of Life",10,6.95
3840,Crystal Blaze,"Action, Sci-Fi",12,6.24
33244,Kiitarou Shounen no Youkai Enikki,"Comedy, Supernatural",12,5.97
2225,Alps no Shoujo Heidi,"Drama, Historical, Slice of Life",52,7.26
30384,Miss Monochrome: The Animation 2,"Comedy, Music, Slice of Life",13,6.61
6712,Natsu no Arashi! Akinaichuu,"Comedy, Romance, Supernatural",13,7.45
33299,Magic-Kyun! Renaissance,"Magic, Music, Romance, School",13,7.19
1372,Taiho Shichau zo (1996),"Action, Comedy, Police, Seinen",47,7.59
159,Boukyaku no Senritsu,"Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural",24,6.44
293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",16,6.85
456,Gokujou Seitokai,"Comedy, School, Slice of Life",26,7.06
5005,Tentai Senshi Sunred,"Comedy, Parody, Seinen, Super Power",26,7.96
2564,Code-E,"Comedy, Romance, School, Sci-Fi, Slice of Life",12,6.52
18099,Recorder to Randoseru Mi☆,"Comedy, School, Seinen, Slice of Life",12,6.8
5141,Taishou Yakyuu Musume.,"Comedy, Historical, School, Seinen, Sports",12,7.42
56,Avenger,"Adventure, Fantasy, Sci-Fi, Shounen",13,6.02
1374,Kyoushoku Soukou Guyver (2005),"Adventure, Sci-Fi, Shounen",26,7.38
1738,Muteki Kanban Musume,"Action, Comedy, Martial Arts, Parody, Shounen",12,7.22
9934,Nekogami Yaoyorozu,"Comedy, Seinen, Slice of Life, Supernatural",12,6.73
17873,Pokemon Best Wishes! Season 2: Decolora Adventure,"Action, Adventure, Comedy, Fantasy, Kids",20,6.61
10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,"Action, Adventure, Comedy, Fantasy, Shounen",24,7.42
1533,Ai Tenshi Densetsu Wedding Peach,"Adventure, Comedy, Magic, Romance, Shoujo",51,6.77
33668,Soushin Shoujo Matoi,"Magic, Supernatural",12,6.42
11239,Hidamari Sketch x Honeycomb,"Comedy, School, Slice of Life",12,7.99
33113,Scared Rider Xechs,"Adventure, Harem, Romance, Sci-Fi",12,5.32
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,"Harem, Romance, School",13,6.36
292,Dear Boys,"Drama, Shounen, Sports",26,6.99
1491,Ginga Tetsudou 999,"Adventure, Drama, Sci-Fi, Space",113,7.9
89,Mobile Suit Victory Gundam,"Drama, Mecha, Military, Sci-Fi, Space",51,6.98
233,Daa! Daa! Daa!,"Comedy, Sci-Fi, Shoujo",78,7.81
1164,Mahou Senshi Louie,"Adventure, Comedy, Fantasy, Magic, Shounen",24,7.24
31178,Uta no☆Prince-sama♪ Maji Love Legend Star,"Comedy, Harem, Music, Romance, Shoujo",13,7.37
32601,12-sai.: Chicchana Mune no Tokimeki,"Romance, School, Shoujo",12,6.69
21325,Pupipo!,"Comedy, School, Slice of Life, Supernatural",15,6.9
21421,Mahou Shoujo Taisen,Magic,26,5.85
285,Argento Soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",25,6.94
5670,GA: Geijutsuka Art Design Class,"Comedy, School, Seinen, Slice of Life",12,7.23
7645,Heartcatch Precure!,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",49,7.89
1065,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",101,8.16
1019,Honoo no Mirage,"Action, Drama, Historical, Romance, School, Shounen Ai, Supernatural",13,6.74
348,Binzume Yousei,"Comedy, Fantasy, Magic, Slice of Life",13,6.55
14277,Chitose Get You!!,"Comedy, Romance, School, Seinen, Slice of Life",26,6.39
16405,Boku no Imouto wa &quot;Osaka Okan&quot;,Comedy,12,5.96
4662,Neo Angelique Abyss: Second Age,"Adventure, Fantasy, Harem, Shoujo",13,7.2
289,Comic Party,"Comedy, Drama",13,6.68
1685,Duel Masters,"Action, Adventure, Comedy, Shounen",26,5.92
1194,Coyote Ragtime Show,"Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen",12,6.74
447,Weiß Kreuz,"Action, Drama, Shounen",25,6.84
8057,Shin Koihime†Musou: Otome Tairan,"Adventure, Comedy, Ecchi, Fantasy, Historical",12,7.15
20473,Teekyuu 3,"Comedy, School, Shounen, Sports",12,6.96
1086,Kenran Butou Sai: The Mars Daybreak,"Adventure, Comedy, Mecha, Military, Romance, Sci-Fi, Shounen",26,7.27
28283,Sengoku Musou,"Action, Historical, Samurai",12,6.67
31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,"Comedy, Magic, School, Slice of Life",12,7.26
4066,Tytania,"Adventure, Military, Psychological, Romance, Sci-Fi, Space",26,6.93
3349,Kiddy GiRL-AND,"Action, Comedy, Sci-Fi, Super Power",24,6.98
12321,Thermae Romae,"Comedy, Historical, Seinen",3,7.13
17,Hungry Heart: Wild Striker,"Comedy, Shounen, Slice of Life, Sports",52,7.74
1045,Elf wo Karu Mono-tachi,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen",12,7.16
4189,Winter Sonata,"Drama, Romance",26,7.51
551,Grappler Baki: Saidai Tournament-hen,"Action, Martial Arts, Shounen, Sports",24,7.46
6425,Weiß Survive,"Comedy, Ecchi, Game",16,6.33
1221,Demashita! Powerpuff Girls Z,"Action, Comedy, Magic, School, Sci-Fi, Shoujo, Slice of Life, Super Power",52,6.52
17115,Pokemon Best Wishes! Season 2: Episode N,"Action, Adventure, Comedy, Fantasy, Kids",14,7.04
31793,Mahou Shoujo Nante Mou Ii Desukara.,"Comedy, Magic",12,6.03
1198,Tsuyokiss,"Comedy, Romance, School, Slice of Life",12,6.73
1592,Hataraki Man,"Comedy, Drama, Romance, Seinen, Slice of Life",11,7.16
1946,Ashita no Nadja,"Adventure, Drama, Historical, Romance, Shoujo",50,7.68
184,Xenosaga The Animation,"Action, Mecha, Sci-Fi, Shounen, Space",12,6.47
12021,Poyopoyo Kansatsu Nikki,"Comedy, Seinen, Slice of Life",52,7.79
471,To Heart 2,"Comedy, Drama, Harem, Romance, School, Slice of Life",13,6.65
397,Seikai no Senki II,"Action, Military, Romance, Sci-Fi, Space",10,7.97
7103,Miracle☆Train: Oedo-sen e Youkoso,"Fantasy, Shoujo",13,6.69
5962,Metal Fight Beyblade,"Adventure, Comedy, Sports",51,6.72
2105,Touka Gettan,"Drama, Romance, Supernatural",26,6.71
1674,Captain Tsubasa J,"Action, Shounen, Sports",47,7.37
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,"Action, Historical, Martial Arts, Samurai, Shounen",26,7.68
841,Colorful,"Comedy, Ecchi, Slice of Life",16,6.28
876,Street Fighter II V,"Adventure, Drama, Mystery, Shounen",29,7.16
470,Okusama wa Joshikousei (TV),"Comedy, Drama, Romance, Slice of Life",13,6.45
649,Hanaukyou Maid-tai: La Verite,"Comedy, Ecchi, Harem, Romance",12,6.91
620,Mermaid Forest,"Drama, Fantasy, Horror, Mystery",13,7.16
6920,Blade,"Action, Drama, Horror, Vampire",12,6.34
296,Dragon Drive,"Action, Adventure, Comedy, Fantasy, School, Sci-Fi, Shounen",38,6.88
2471,Doraemon (1979),"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",1787,7.76
28981,Ame-iro Cocoa,"Comedy, Slice of Life",12,4.8
1721,Hitohira,"Drama, Romance, School, Slice of Life",12,6.91
944,The Third: Aoi Hitomi no Shoujo,"Action, Adventure, Sci-Fi, Seinen",24,7.4
1219,Chocotto Sister,"Comedy, Drama, Romance",24,6.91
33031,Shakunetsu no Takkyuu Musume,Sports,12,6.89
247,Harukanaru Toki no Naka de: Hachiyou Shou,"Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",26,7.18
23201,Sengoku Basara: Judge End,"Action, Historical, Martial Arts, Samurai, Super Power",12,6.95
127,Gate Keepers,"Action, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",24,7.07
854,Soul Link,"Action, Adventure, Comedy, Military, Romance, Sci-Fi, Space",12,6.26
5337,Bakugan Battle Brawlers: New Vestroia,"Adventure, Fantasy, Game, Shounen",52,6.5
6129,Umi Monogatari: Anata ga Ite Kureta Koto,"Drama, Fantasy, Magic, Romance, Supernatural",12,6.76
836,Sister Princess,"Comedy, Drama, Harem, Romance, Slice of Life",26,6.58
34009,To Be Hero,Comedy,12,6.61
888,Megami Kouhosei,"Action, Mecha, Military, Sci-Fi, Space",12,6.55
1678,Cyborg 009: The Cyborg Soldier,"Action, Adventure, Mecha, Sci-Fi, Shounen",52,7.36
1000,Uchuu Kaizoku Captain Harlock,"Action, Adventure, Drama, Sci-Fi, Seinen, Space",42,7.87
4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,"Drama, Magic, Shounen, Slice of Life",12,7.4
1602,Soukou no Strain,"Drama, Ecchi, Mecha, Military, Sci-Fi, Space",13,7.17
1516,Kirarin☆Revolution,"Comedy, Drama, Romance, Shoujo",153,7.35
831,Chicchana Yukitsukai Sugar,"Comedy, Fantasy, Slice of Life",24,7.19
444,Maria-sama ga Miteru: Haru,"Drama, Romance, School, Shoujo, Shoujo Ai",13,7.85
6918,Wolverine,"Action, Martial Arts, Super Power",12,6.24
31519,Anitore! EX,"Comedy, Sports",12,5.62
105,Boys Be...,"Comedy, Romance, Shounen, Slice of Life",13,6.59
10671,Morita-san wa Mukuchi.,"Comedy, School, Slice of Life",13,6.63
2559,Romeo no Aoi Sora,"Adventure, Drama, Historical, Slice of Life",33,8.47
200,Tenshi na Konamaiki,"Comedy, Magic, Romance, Shounen",50,7.6
275,Love♥Love?,"Comedy, Ecchi, Harem, Romance",9,6.05
273,Mahoutsukai ni Taisetsu na Koto,"Drama, Magic, Shounen, Slice of Life",12,6.87
998,Blue Seed,"Action, Adventure, Comedy, Demons, Drama, Ecchi, Horror, Mystery, Romance, Sci-Fi",26,7.13
610,Popotan,"Comedy, Drama, Ecchi, Supernatural",12,6.46
22359,Sanzoku no Musume Ronja,Adventure,26,7.25
24699,Ai Tenchi Muyou!,"Comedy, Sci-Fi, Shounen",50,6.31
1694,iDOLM@STER Xenoglossia,"Action, Comedy, Mecha, Sci-Fi",26,6.68
32606,Onigiri,"Comedy, Fantasy, Supernatural",13,5.47
32555,Stella no Mahou,"Comedy, School, Slice of Life",12,6.83
1397,Macross 7,"Action, Adventure, Comedy, Drama, Mecha, Military, Music, Romance, Sci-Fi, Shounen",49,7.23
2402,Ashita no Joe,"Drama, Sports",79,8.22
2363,Pokemon Housoukyoku,"Adventure, Comedy, Fantasy, Kids",16,6.99
113,Uchuu no Stellvia,"Action, Romance, Sci-Fi, Space",26,7.49
31610,Kyoukai no Rinne (TV) 2nd Season,"Comedy, Romance, School, Shounen, Supernatural",25,7.26
910,Himawari!,"Adventure, Comedy, Martial Arts",13,6.45
2213,Black Jack (TV),Drama,61,7.74
302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",26,8.16
31592,Pokemon XY&amp;Z,"Action, Adventure, Comedy, Fantasy, Kids",47,7.91
554,Koutetsu Tenshi Kurumi,"Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen",24,6.92
6919,X-Men,"Action, Drama, Super Power",12,6.51
13349,Chouyaku Hyakuninisshu: Uta Koi.,"Historical, Josei, Romance",13,7.54
20971,Kiniro no Corda: Blue♪Sky,"Harem, Music, School, Shoujo",12,6.5
7062,Hidamari Sketch x ☆☆☆,"Comedy, School, Slice of Life",12,8.01
21821,Fuuun Ishin Dai☆Shogun,"Action, Historical, Mecha",12,5.82
1048,The SoulTaker: Tamashii-gari,"Demons, Horror, Supernatural",13,6.5
18121,Teekyuu 2,"Comedy, School, Shounen, Sports",12,6.91
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,"Comedy, Magic, Supernatural",48,7.04
9693,Moshidora,"Drama, Sports",10,7.01
1087,Kimagure Orange☆Road,"Comedy, Drama, Romance, School, Shounen, Slice of Life, Super Power",48,7.7
162,Pita Ten,"Comedy, Fantasy, Kids, Romance, School, Shounen",26,7.08
10109,Softenni,"Comedy, Ecchi, School, Sports",12,6.6
1025,Kachou Ouji,"Adventure, Comedy, Music, Sci-Fi, Slice of Life",13,7.16
32313,Concrete Revolutio: Choujin Gensou - The Last Song,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",11,7.23
324,Mobile Police Patlabor: On Television,"Comedy, Mecha, Police, Sci-Fi",47,7.72
14827,D.C.III: Da Capo III,"Drama, Ecchi, Romance, School",13,6.76
13409,Moyashimon Returns,"Comedy, School, Supernatural",11,7.25
12611,Sengoku Collection,"Fantasy, Parody, Samurai",26,6.54
206,Lodoss-tou Senki: Eiyuu Kishi Den,"Action, Adventure, Drama, Fantasy, Magic, Romance",27,7.25
130,Saiyuuki Reload,"Action, Adventure, Comedy, Drama, Fantasy, Shoujo",25,7.54
3363,RD Sennou Chousashitsu,"Action, Sci-Fi",26,7.24
2161,Skull Man,"Action, Mystery, Super Power",13,6.79
764,Zoids Shinseiki/Zero,"Adventure, Comedy, Mecha, Sci-Fi, Shounen, Sports",26,7.45
1642,Sugar Sugar Rune,"Fantasy, Magic, Shoujo",51,7.56
2772,Juushin Enbu: Hero Tales,"Action, Fantasy, Shounen",26,6.99
31733,Bishoujo Senshi Sailor Moon Crystal Season III,"Demons, Magic, Romance, Shoujo",13,7.83
23259,Gundam: G no Reconguista,"Action, Mecha, Sci-Fi, Space",26,5.86
872,Mahou Shoujo-tai Arusu,"Adventure, Comedy, Fantasy, Magic",40,7.24
407,Tantei Gakuen Q,"Comedy, Drama, Mystery, Police, Shounen",45,7.87
1807,Prism Ark,"Action, Comedy, Drama, Fantasy, Magic",12,6.6
1688,Nanatsu-iro★Drops,"Magic, Romance, School",12,7.16
6024,Chi&#039;s Sweet Home: Atarashii Ouchi,"Comedy, Kids, Slice of Life",104,7.9
197,Rizelmine,"Comedy, Ecchi, Romance, School, Sci-Fi",24,6.67
688,Uta Kata,"Drama, Magic",12,6.88
800,NieA Under 7,"Comedy, Sci-Fi, Slice of Life",13,6.99
5504,Shinkyoku Soukai Polyphonica Crimson S,"Drama, Fantasy, Music, Romance, School",12,7.33
30344,The iDOLM@STER Cinderella Girls 2nd Season,"Comedy, Drama, Music",12,7.38
472,To Heart,"Drama, Harem, Romance, School, Slice of Life",13,6.7
519,Mahoraba: Heartful days,"Comedy, Drama, Romance, Shounen",26,7.45
32961,Regalia: The Three Sacred Stars,"Action, Mecha, Sci-Fi",13,6.03
16169,Choboraunyopomi Gekijou Ai Mai Mii,"Comedy, Slice of Life",13,5.83
1554,Asatte no Houkou.,"Drama, Supernatural",12,7.16
1588,Mamoru-kun ni Megami no Shukufuku wo!,"Comedy, Romance, School",24,7.21
27947,Lupin III (2015),"Action, Adventure, Comedy, Shounen",24,7.97
15061,Aikatsu!,"Music, School, Shoujo, Slice of Life",178,7.69
1974,Glass no Kamen (2005),"Drama, Shoujo",51,8.23
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,"Comedy, Ecchi, School, Seinen, Shoujo Ai",12,6.33
260,Happy☆Lesson (TV),"Comedy, Drama, Harem, Romance, Slice of Life",13,6.81
2604,Sky Girls,"Mecha, Military, Sci-Fi",26,7.13
590,Kage kara Mamoru!,"Comedy, Romance, Shounen",12,6.73
941,Renkin San-kyuu Magical? Pokaan,"Comedy, Ecchi, Magic, Parody, Vampire",12,7.11
13377,Recorder to Randoseru Re♪,"Comedy, School, Seinen, Slice of Life",13,7
2942,Sketchbook: Full Color&#039;s,"Comedy, Slice of Life",13,7.47
22537,Yami Shibai 2nd Season,"Dementia, Horror, Supernatural",13,6.54
6875,Iron Man,"Action, Drama, Mecha",12,6.25
5454,Yokuwakaru Gendaimahou,"Comedy, Magic",12,6.58
483,Kurau Phantom Memory,"Action, Drama, Sci-Fi, Space, Super Power",24,7.46
21573,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.,"Action, Music, Sci-Fi",13,7.46
33046,B-Project: Kodou＊Ambitious,"Music, Shoujo",12,6.77
28537,Garo: Guren no Tsuki,"Action, Demons, Fantasy, Magic, Supernatural",23,5.96
86,Mobile Suit Gundam ZZ,"Comedy, Drama, Mecha, Military, Sci-Fi, Space",47,6.81
812,Chikyuu Shoujo Arjuna,"Adventure, Drama, Magic, Sci-Fi",13,6.98
573,Saber Marionette J,"Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen",25,7.45
21639,Yu☆Gi☆Oh! Arc-V,"Action, Fantasy, Game, Shounen",-1,7.61
5307,Sora wo Kakeru Shoujo,"Adventure, Comedy, Sci-Fi, Space",26,7.09
383,Galaxy Angel,"Comedy, Sci-Fi",24,7.14
603,Futari wa Precure,"Action, Comedy, Fantasy, Magic, Shoujo",49,6.99
455,Fantastic Children,"Adventure, Fantasy, Mystery, Romance, Sci-Fi",26,7.67
318,Hand Maid May,"Comedy, Ecchi, Harem, Romance, Sci-Fi",10,6.85
175,Tokyo Underground,"Action, Adventure, Romance, Sci-Fi, Shounen, Super Power",26,6.74
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),"Comedy, Sci-Fi",11,6.32
152,Solty Rei,"Action, Sci-Fi, Super Power",24,7.38
1133,Tenchi Muyou! GXP,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",26,7.25
24625,Gundam Build Fighters Try,"Action, Mecha, Sci-Fi",25,7.53
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,"Drama, Seinen, Thriller",13,6.28
10808,Mobile Suit Gundam AGE,"Action, Mecha, Sci-Fi, Space",49,6.6
19841,Super Seisyun Brothers,"Comedy, Josei, Slice of Life",14,7
17681,Zettai Bouei Leviathan,"Comedy, Fantasy, Magic",13,6.42
31498,Pan de Peace!,"Comedy, School, Slice of Life",13,5.63
2367,Moetan,"Comedy, Ecchi, Magic, School",12,6.56
10507,Inazuma Eleven Go,"Shounen, Sports, Super Power",47,7.32
31143,Onsen Yousei Hakone-chan,"Comedy, Seinen, Slice of Life",13,5.92
396,Seikai no Senki,"Action, Military, Romance, Sci-Fi, Space",13,7.86
23037,Bakumatsu Rock,"Action, Comedy, Historical, Music, Shoujo",12,6.2
4039,Golgo 13 (TV),"Action, Adventure, Drama, Seinen, Thriller",50,7.61
15883,Fantasista Doll,"Fantasy, Magic, Sci-Fi",12,6.24
30437,Wakako-zake,"Seinen, Slice of Life",12,6.67
16123,Saki Zenkoku-hen,"Game, School, Slice of Life",13,7.49
14045,Mangirl!,"Comedy, Slice of Life",13,6.05
403,Hanaukyou Maid-tai,"Comedy, Ecchi, Harem, Romance",12,6.72
92,After War Gundam X,"Adventure, Drama, Mecha, Sci-Fi, Space",39,7.39
204,Yumeria,"Action, Comedy, Ecchi, Harem, Super Power",12,6.25
10197,Nyanpire The Animation,"Comedy, Supernatural",12,6.83
3604,Hidamari Sketch x 365,"Comedy, School, Slice of Life",13,7.9
1563,Magic Knight Rayearth II,"Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",29,7.61
1710,Rockman.EXE,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",56,7.06
350,Ojamajo Doremi,"Comedy, Magic",51,7.19
30524,Kagewani,"Horror, Mystery, Supernatural, Thriller",13,6.54
497,Yami to Boushi to Hon no Tabibito,"Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai",13,6.73
22225,Momo Kyun Sword,"Comedy, Ecchi, Fantasy",12,5.69
1110,Mermaid Melody Pichi Pichi Pitch Pure,"Adventure, Comedy, Magic, Romance, Shoujo",39,7.18
1858,Gakuen Utopia Manabi Straight!,"Comedy, School, Slice of Life",12,7.38
30705,Makura no Danshi,Shoujo,12,4.93
12281,Rinne no Lagrange Season 2,"Action, Comedy, Mecha, Sci-Fi",12,7.06
694,Canvas 2: Niji-iro no Sketch,"Comedy, Drama, Romance, Slice of Life",24,6.91
30721,Hacka Doll The Animation,"Comedy, Sci-Fi",13,6.59
4080,Kyou kara Maou! 3rd Series,"Adventure, Comedy, Fantasy, Romance, Shoujo",39,7.97
32866,Brave Witches,"Action, Ecchi, Magic, Military, Sci-Fi",12,6.68
14093,Pokemon Best Wishes! Season 2,"Action, Adventure, Comedy, Fantasy, Kids",24,6.78
22507,Initial D Final Stage,"Cars, Seinen, Sports",4,8.29
1230,Innocent Venus,"Adventure, Drama, Mecha, Military, Sci-Fi",12,6.95
1614,Captain Tsubasa: Road to 2002,"Action, Shounen, Sports",52,7.45
26085,Military!,"Comedy, Ecchi, Military, Seinen, Slice of Life",12,5.91
569,Musekinin Kanchou Tylor,"Comedy, Military, Parody, Sci-Fi, Space",26,7.97
1470,City Hunter,"Action, Comedy, Mystery, Shounen",51,8
2964,Blue Drop: Tenshi-tachi no Gikyoku,"Drama, Sci-Fi, Shoujo Ai",13,6.88
31439,Wagamama High Spec,"Comedy, School",12,5.48
6979,Shukufuku no Campanella,"Adventure, Fantasy, Harem, Magic",12,6.41
95,Turn A Gundam,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",50,7.76
17919,Houkago no Pleiades (TV),"Magic, Space",12,6.81
178,Ultra Maniac,"Comedy, Magic, Romance, School, Shoujo",26,7.3
568,Bubblegum Crisis Tokyo 2040,"Adventure, Mecha, Sci-Fi, Shounen",26,7.19
