anime_id,name,genre,episodes,rating,members
7655,Major S6,"Comedy, Drama, Sports",25,8.49,24788
7661,Giant Killing,"Drama, Seinen, Sports",26,7.71,36947
7662,Shinrei Tantei Yakumo,"Horror, Mystery, Shoujo, Supernatural",13,7.47,78952
7674,Bakuman.,"Comedy, Romance, Shounen",25,8.35,246899
7681,Kyouryuu Wakusei,"Adventure, Fantasy, Historical, Sci-Fi",60,6.5,138
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy, Sports",13,8.2,22190
7723,Hipira-kun,"Comedy, Fantasy, Kids, Supernatural, Vampire",10,6.32,1923
7724,Shiki,"Mystery, Supernatural, Thriller, Vampire",22,7.99,251093
7750,DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor,"Comedy, Sci-Fi",26,6,143
7751,Midnight Horror School,Comedy,52,6.9,328
7761,Masuda Kousuke Gekijou Gag Manga Biyori +,Comedy,12,7.41,1123
7768,Tantei Opera Milky Holmes,"Comedy, Mystery, Super Power",12,7.04,28812
7769,Ookami-san to Shichinin no Nakama-tachi,"Comedy, Parody, Romance",12,7.38,145982
7779,Andersen Monogatari (TV),"Drama, Fantasy, Kids",52,6.39,389
7785,Yojouhan Shinwa Taikei,"Mystery, Psychological, Romance",11,8.65,122531
7791,K-On!!,"Comedy, Music, School, Slice of Life",26,8.14,246276
7793,Ring ni Kakero 1: Kage Dou-hen,"Action, Shounen, Sports",6,6.89,738
7808,Zukkoke Knight: Don De La Mancha,"Adventure, Comedy, Historical, Romance",23,6.47,172
7817,B Gata H Kei,"Comedy, Ecchi, Romance, School, Seinen",12,7.18,192719
7845,Seton Doubutsuki,"Adventure, Fantasy",45,6.96,187
7867,Gon,"Action, Adventure, Kids",50,6.25,917
7904,Kemono no Souja Erin: Soushuuhen,"Adventure, Drama, Fantasy, Historical, Slice of Life",10,7.14,1386
7955,The Marshmallow Times,Slice of Life,52,7.09,216
7956,Cybot Robocchi,"Comedy, Sci-Fi",39,6.19,162
7960,Pachislo Kizoku Gin,"Action, Game",23,6.44,223
7980,Shin Obake no Q-tarou,"Comedy, School, Slice of Life, Supernatural",70,5.78,124
7981,Obake no Q-tarou (1985),"Comedy, Kids, School, Slice of Life, Supernatural",510,6.54,161
8011,Time Bokan Series: Gyakuten Ippatsuman,"Action, Comedy, Mecha, Sci-Fi",58,6.37,334
8025,Chi-Sui Maru,Comedy,41,5.63,185
8041,Sennin Buraku,"Comedy, Ecchi",23,5.76,213
8057,Shin Koihime†Musou: Otome Tairan,"Adventure, Comedy, Ecchi, Fantasy, Historical",12,7.15,13089
8065,Karakuri Kengou Den Musashi Lord,"Action, Adventure, Mecha",50,6.37,208
8074,Highschool of the Dead,"Action, Ecchi, Horror, Supernatural",12,7.46,535892
8086,Densetsu no Yuusha no Densetsu,"Action, Adventure, Fantasy, Magic, Shounen",24,7.83,130689
8123,Cooking Papa,"Comedy, Slice of Life",151,6.83,536
8129,Kuragehime,"Comedy, Josei, Slice of Life",11,8.24,108053
8130,Mighty Orbots,"Adventure, Comedy, Mecha, Sci-Fi",13,6.13,210
8139,Shin Minashigo Hutch,"Adventure, Comedy, Drama",26,6.62,229
8140,Konchuu Monogatari Minashigo Hutch (1989),"Adventure, Comedy, Drama",55,6.6,438
8143,Sockies: Frontier Quest,Comedy,39,5,123
8158,Gegege no Kitarou: Jigoku-hen,"Adventure, Comedy, Fantasy, Horror, Supernatural",7,6.23,205
8179,Eagle Sam,"Comedy, Sports",51,5.45,105
8182,Bouken Shounen Shadar,"Adventure, Horror",156,6.65,184
8183,Bouken Korobokkuru,Adventure,26,6.58,171
8184,Bouken Gabotenjima,Adventure,39,6.58,140
8189,The World of Golden Eggs,"Comedy, Parody",26,6.38,313
8191,Hoshi Shinichi Short Short,"Comedy, Sci-Fi",26,6.07,160
8194,Akuma-kun,"Adventure, Fantasy, Horror, Magic, Supernatural",42,6.46,382
8195,Guru Guru Town Hanamaru-kun,Kids,101,6.53,157
8206,Hime Chen! Otogi Chikku Idol Lilpri,"Magic, Shoujo",51,7.18,6118
8213,Hoka Hoka Kazoku,Comedy,1428,6.05,194
8215,Genji Tsuushin Agedama,"Action, Comedy, Parody, Sci-Fi",51,6.58,477
8216,Aa Harimanada,"Martial Arts, Seinen, Sports",23,6.25,640
8217,Jewelpet Twinkle☆,"Fantasy, Magic, School, Shoujo",52,7.67,4110
8220,Baby Felix,"Comedy, Kids",65,5.68,240
8234,Muumin,"Adventure, Comedy, Fantasy, Slice of Life",65,7.1,2090
8235,Muumin (1972),"Adventure, Comedy, Fantasy, Slice of Life",52,6.81,898
8239,Anime Yasei no Sakebi,"Adventure, Drama",22,6.11,182
8240,Wanpaku Oomukashi Kum Kum,"Adventure, Comedy, Historical, Kids",26,6.35,229
8241,Rio: Rainbow Gate!,"Comedy, Ecchi, Game",13,6,22396
8244,Keshikasu-kun,"Comedy, Kids",Unknown,4.63,157
8277,Hyakka Ryouran: Samurai Girls,"Action, Comedy, Ecchi, Harem, Samurai, School",12,7.01,99201
8285,Ai no Senshi Rainbowman,"Action, Adventure, Mecha, Sci-Fi",22,7.05,524
8287,SD Gundam Sangokuden Brave Battle Warriors,"Action, Historical, Mecha",51,6.56,2388
8311,Tegamibachi Reverse,"Adventure, Fantasy, Shounen, Supernatural",25,7.9,36228
8336,Hanakappa,"Comedy, Kids",Unknown,5.42,185
8345,Ukkari Pénélope,"Comedy, Slice of Life",26,6.38,143
8353,Ketsuinu,Comedy,13,5.04,270
8373,Shin Mitsubachi Maya no Bouken,"Adventure, Comedy",52,6.47,1286
8375,Chogattai Majutsu Robot Ginguiser,"Adventure, Mecha, Sci-Fi, Shounen",26,6.58,409
8394,Cyborg 009 (TV),"Action, Adventure, Mecha, Sci-Fi, Shounen",26,7.14,3496
8407,Sora no Otoshimono: Forte,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",12,7.86,146697
8409,Marie &amp; Gali ver. 2.0,Comedy,30,6.15,499
8410,Metal Fight Beyblade: Baku,"Adventure, Comedy, Sports",51,6.9,7003
8415,Oi! Ryouma,"Adventure, Drama, Historical",39,6.48,176
8424,MM!,"Comedy, Ecchi, Harem, School",12,7.36,129672
8425,Gosick,"Drama, Historical, Mystery, Romance",24,8.23,232113
8426,Hourou Musuko,"Drama, School, Slice of Life",11,7.8,53426
8436,Animentary: Ketsudan,"Historical, Military",26,7.08,324
8449,Togainu no Chi,"Action, Sci-Fi, Shounen Ai",12,6.42,53377
8476,Otome Youkai Zakuro,"Demons, Historical, Military, Romance, Seinen, Supernatural",13,7.6,61957
8478,Doubutsu Kankyou Kaigi,Kids,20,5.68,151
8501,Chibikko Kaijuu Yadamon,"Comedy, Kids, Supernatural",26,6.36,133
8503,Fushigi Mahou Fun Fun Pharmacy,"Kids, Magic",48,6.7,802
8516,Baka to Test to Shoukanjuu Ni!,"Comedy, Romance, School, Super Power",13,7.98,183722
8520,Biriken,"Comedy, Kids",32,5.22,102
8521,Biriken Nandemo Shoukai,"Comedy, Kids",22,4.77,96
8525,Kami nomi zo Shiru Sekai,"Comedy, Harem, Romance, Shounen, Supernatural",12,7.95,284846
8536,Fortune Arterial: Akai Yakusoku,"Comedy, Romance, School, Supernatural, Vampire",12,6.91,71285
8538,Gokujou!! Mecha Mote Iinchou Second Collection,"Comedy, Romance, School, Shoujo",51,6.64,1223
8542,Shin Ace wo Nerae!,"Drama, Romance, School, Shoujo, Sports",25,6.73,562
8553,Time Bokan Series: Time Patroltai Otasukeman,"Action, Adventure, Comedy, Sci-Fi",53,6.51,341
8557,Shinryaku! Ika Musume,"Comedy, Shounen, Slice of Life",12,7.6,95242
8595,Kotencotenco,"Adventure, Comedy, Fantasy, Kids, Magic",52,6.18,102
8624,Digimon Xros Wars,"Action, Adventure, Comedy, Fantasy, Shounen",30,7.04,22723
8630,Hidan no Aria,"Action, Comedy, Romance, School",12,7.13,171888
8675,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",13,7.71,217617
8676,Amagami SS,"Comedy, Romance, School, Slice of Life",25,7.57,157223
8685,Ryuuichi Manga Gekijou Onbu Obake,Supernatural,52,5.59,102
8687,Doraemon (2005),"Comedy, Kids, Sci-Fi, Shounen",Unknown,7.59,2980
8726,Soredemo Machi wa Mawatteiru,"Comedy, Slice of Life",12,7.48,31906
8753,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,"Kids, Space",26,6.92,181
8763,Hajime Ningen Gyatoruz,"Comedy, Historical",77,6.47,170
8764,Hajime Ningen Gon,"Comedy, Historical",39,6.46,129
8765,Futarigurashi,"Comedy, Ecchi, Romance",36,6.64,551
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,"Comedy, Seinen, Slice of Life",12,7.49,321477
8777,Nobara no Julie,"Adventure, Drama, Historical, Music",13,5.96,190
8786,Inakappe Taishou,"Comedy, Sports",104,6.8,184
8795,Panty &amp; Stocking with Garterbelt,"Action, Comedy, Ecchi, Parody, Supernatural",13,7.79,157642
8799,Okawari-Boy Starzan S,"Action, Adventure, Sci-Fi",34,6.9,128
8812,Alice SOS,Adventure,28,6.35,734
8815,Domo TV,Comedy,26,6.57,832
8829,Shounen Ashibe (TV),"Comedy, Slice of Life",37,6,188
8832,Shounen Ashibe 2,"Comedy, Slice of Life",25,5.63,125
8841,Kore wa Zombie Desu ka?,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",12,7.67,295782
8853,Chouriki Robo Galatt,"Action, Adventure, Comedy, Mecha, Sci-Fi",25,6.62,168
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.","Drama, Ecchi, Harem, Romance",12,6.72,173216
8879,Dolphin Ouji,"Action, Adventure, Kids, Sci-Fi",3,5.58,127
8890,Nihon-ichi no Otoko no Tamashii,"Comedy, Romance",16,6.64,359
8891,Nihon-ichi no Otoko no Tamashii 2,"Comedy, Romance",16,6.57,187
8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",13,5.65,139
8899,Kaitei Shounen Marine,"Action, Adventure, Kids, Sci-Fi",65,6.49,213
8900,Saru Getchu: On Air 2nd,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",51,6.63,263
8915,Dantalian no Shoka,"Action, Historical, Mystery, Supernatural",12,7.34,84779
8917,Mouretsu Pirates,"Sci-Fi, Space",26,7.24,48245
8934,Star Driver: Kagayaki no Takuto,"Action, Mecha, Romance, Shounen",25,7.37,66084
8937,Toaru Majutsu no Index II,"Action, Magic, Sci-Fi, Super Power",24,7.84,184520
8956,Denkou Chou Tokkyuu Hikarian,"Action, Adventure, Kids",52,6.84,236
8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,"Action, Comedy",10,6.42,787
8961,Tono to Issho: Ippunkan Gekijou,"Comedy, Samurai, Seinen",12,6.42,2321
8964,Stitch!: Zutto Saikou no Tomodachi,"Adventure, Comedy, Kids",29,6.25,751
8999,Origami Warriors,"Action, Adventure",52,7.15,143
9013,Kuruneko Season 2,"Comedy, Slice of Life",49,7.38,675
9015,O-bake no... Holly,"Comedy, Fantasy, Kids, Magic",200,6.42,194
9028,Edokko Boy: Gatten Tasuke,"Comedy, Martial Arts, Police, Sports",22,6.37,173
9041,IS: Infinite Stratos,"Action, Comedy, Harem, Mecha, Sci-Fi",12,7.12,254543
9061,RPG Densetsu Hepoi,"Adventure, Fantasy",50,6.89,158
9065,Hakuouki Hekketsuroku,"Action, Drama, Historical, Josei, Samurai, Supernatural",10,7.76,49771
9070,Oden-kun,Comedy,156,7.36,118
9074,Arakawa Under the Bridge x Bridge,"Comedy, Romance, Seinen",13,7.85,80394
9106,Nogsaegjeoncha Haemosu,"Action, Adventure, Fantasy, Shounen",26,6.42,287
9107,Pokemon Best Wishes!,"Action, Adventure, Comedy, Fantasy, Kids",84,6.78,33730
9119,Chirorin Mura Monogatari,"Kids, Slice of Life",170,6.78,411
9175,Tsuruhime Ja!,"Comedy, Kids, Shoujo, Slice of Life",49,5.54,89
9181,Motto To LOVE-Ru,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen",12,7.61,134988
9200,Dae Jang Geum: Jang Geum&#039;s Dream 2,"Adventure, Comedy, Historical",26,7.11,452
9241,Super Robot Taisen OG: The Inspector,"Action, Mecha, Sci-Fi, Space",26,7.35,5962
9253,Steins;Gate,"Sci-Fi, Thriller",24,9.17,673572
9284,Bakuhatsu Gorou,"Comedy, Sports",26,5.74,176
9289,Hanasaku Iroha,"Comedy, Drama, Seinen, Slice of Life",26,8.03,150393
9314,Fractale,"Adventure, Fantasy, Sci-Fi",11,7.06,55100
9330,Dragon Crisis!,"Action, Magic, Romance, School, Seinen, Supernatural",12,6.93,94922
9331,Yumekui Merry,"Action, Shounen, Supernatural",13,7.08,89183
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,"Comedy, Horror, School, Supernatural",33,6.53,341
9346,Battle Spirits: Brave,"Action, Shounen",50,7.15,1337
9367,Freezing,"Action, Drama, Ecchi, Harem, Martial Arts, Romance, Sci-Fi, Seinen",12,7.2,159273
9371,Karl to Fushigi na Tou,Kids,26,5.14,176
9379,Denpa Onna to Seishun Otoko,"Comedy, Sci-Fi, Seinen, Slice of Life",12,7.33,149497
9383,Chie-chan Funsenki: Jarinko Chie,"Comedy, Drama, Slice of Life",39,7.83,147
9391,Ginga Hyouryuu Vifam 13,"Action, Adventure, Mecha, Sci-Fi",26,6.54,207
9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,"Adventure, Kids",20,6.58,833
9424,Seupideuwang Beongae,"Action, Game, School, Shounen, Sports",26,6.36,226
9426,Pururun! Shizuku-chan,"Comedy, Kids",51,5.9,148
9433,A-jang.com,Fantasy,13,5.57,252
9438,Rainbow Sentai Robin,"Action, Adventure, Sci-Fi",48,6.22,233
9441,Yume-iro Pâtissière SP Professional,"Shoujo, Slice of Life",13,7.82,20397
9455,Ninpen Manmaru,"Comedy, Samurai, Shounen",30,6.41,134
9479,Coppelion,"Action, Sci-Fi, Seinen",13,6.56,76291
9493,Dororon Enma-kun Meeramera,"Action, Comedy, Ecchi, Fantasy, Magic, Super Power, Supernatural",12,6.65,11006
9510,Mitsudomoe Zouryouchuu!,"Comedy, School, Slice of Life",8,7.82,26468
9513,Beelzebub,"Action, Comedy, Demons, School, Shounen, Supernatural",60,8.04,217752
9518,Ichigo Ichie: Kimi no Kotoba,Comedy,13,6.9,274
9520,Zero Tester,"Action, Adventure, Mecha, Sci-Fi",38,6.43,181
9522,Zero Tester: Chikyuu wo Mamore!,"Action, Adventure, Mecha, Sci-Fi",28,5.23,137
9533,Pururun! Shizuku-chan Aha,"Comedy, Kids",51,5.86,102
9539,Cardfight!! Vanguard,"Action, Adventure, Demons, Game, Shounen",65,7.25,24821
9540,Bucket de Gohan,Comedy,20,7.13,119
9561,Shokupan Mimi,Comedy,12,5.8,803
9562,Tachumaru Gekijou,"Comedy, Parody",26,5.63,124
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,"Comedy, Ecchi, Harem, Romance",12,6.34,51637
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),"Comedy, Sci-Fi",11,6.32,17934
9613,Big X,"Action, Historical, Sci-Fi, Shounen",59,6.46,254
9624,30-sai no Hoken Taiiku,"Ecchi, Parody, Romance, Seinen",12,6.84,31253
9627,Kakko Kawaii Sengen!,Comedy,5,5.97,590
9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",12,8.17,171866
9693,Moshidora,"Drama, Sports",10,7.01,15952
9712,Maria†Holic Alive,"Comedy, Parody, School, Shoujo Ai",12,7.06,40502
9736,Astarotte no Omocha!,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",12,6.81,73064
9750,Itsuka Tenma no Kuro Usagi,"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",12,6.83,73555
9756,Mahou Shoujo Madoka★Magica,"Drama, Magic, Psychological, Thriller",12,8.51,462974
9768,Shima Shima Tora no Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",726,6.25,237
9770,Hello Kitty no Stump Village,"Fantasy, Kids",26,5.67,210
9776,A-Channel,"Comedy, School, Seinen, Slice of Life",12,7.06,58564
9781,Hyouga Senshi Gaislugger,"Action, Mecha, Sci-Fi",20,6.37,155
9799,Shin-Men,"Action, Comedy, Kids",13,6.54,479
9806,Qin Shiming Yue Zhi: Bai Bu Fei Jian,"Action, Fantasy, Historical, Martial Arts",10,6.94,1070
9807,Harley Spiny,Kids,140,6.06,93
9810,Nyani ga Nyandaa Nyandaa Kamen,Comedy,83,6.75,169
9811,Hanasaka Tenshi Tenten-kun,"Comedy, Fantasy",43,6.75,109
9812,Bit the Cupid,Comedy,48,6,109
9821,McDull and Chinese Culture,"Comedy, Historical",5,6.79,90
9822,Xiang Qi Master,Game,26,6.33,252
9834,Level E,"Comedy, Sci-Fi, Shounen",13,7.58,55252
9856,Manga Nihon Emaki,Historical,46,6.17,122
9863,SKET Dance,"Comedy, School, Shounen",77,8.36,101027
9868,Chengyu Donghua Lang,"Historical, Kids",180,6.04,144
9881,Chou Supercar Gattiger,"Action, Cars, Sci-Fi",25,6.6,199
9882,High School Mystery: Gakuen Nanafushigi,"Horror, Mystery",41,7.14,344
9883,Osomatsu-kun (1988),Comedy,86,6.93,1723
9884,Osomatsu-kun,Comedy,56,6.99,1322
9885,Shin Bikkuriman,"Comedy, Fantasy",72,5.29,110
9893,Suite Precure♪,"Action, Fantasy, Magic, Shoujo",48,7.36,7314
9900,Hamster Club,Kids,140,6.65,318
9902,Hyper ERT,Kids,20,6,73
9903,"Chi Dor Dor, Chi Dor Dor",Kids,15,5.77,87
9905,Captain (TV),"Shounen, Sports",26,6.46,208
9906,Sue Cat,"Adventure, Music, Shoujo",40,6.27,116
9916,Samurai Giants,Sports,46,6.67,319
9919,Ao no Exorcist,"Action, Demons, Fantasy, Shounen, Supernatural",25,7.92,583823
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,"Comedy, Drama, Ecchi, Harem, Romance",12,6.88,52687
9926,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",12,8.15,94820
9934,Nekogami Yaoyorozu,"Comedy, Seinen, Slice of Life, Supernatural",12,6.73,12486
9936,Maken-Ki!,"Action, Ecchi, Harem, Martial Arts, School, Super Power",12,6.69,104182
9938,Ikoku Meiro no Croisée The Animation,"Historical, Seinen, Slice of Life",12,7.48,38652
9941,Tiger &amp; Bunny,"Action, Comedy, Mystery, Super Power",25,8.12,104075
9947,Lan Mao,"Adventure, Comedy",Unknown,6.04,177
9948,Music Up,Music,52,6.23,147
9949,The Olympic Adventures of Fuwa,Comedy,100,6.17,76
9950,Hulu Xiongdi,"Action, Super Power",13,7.4,170
9952,Wei Qi Shao Nian,"Game, Historical",26,6.4,196
9955,Big Mouth Do Do,"Kids, Slice of Life",52,6.54,115
9956,The Primitives: Bongo and Grunge,Comedy,52,5.5,58
9969,Gintama&#039;,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",51,9.16,151266
9978,Kyouryuu Tankentai Born Free,"Action, Sci-Fi",25,6.12,236
9981,Phi Brain: Kami no Puzzle,"Action, Game, Mystery, Shounen",25,7.32,64958
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,"Drama, Slice of Life, Supernatural",11,8.62,463835
9996,Hyouge Mono,"Historical, Samurai, Seinen",39,8.1,10649
10014,Shouwa Monogatari,"Drama, Historical",13,7.06,3563
10015,Yu☆Gi☆Oh! Zexal,"Action, Fantasy, Game, Shounen",73,6.58,22480
10030,Bakuman. 2nd Season,"Comedy, Drama, Romance, Shounen",25,8.53,151561
10033,Toriko,"Action, Adventure, Comedy, Fantasy, Shounen",147,7.74,54790
10049,Nurarihyon no Mago: Sennen Makyou,"Action, Demons, Shounen, Supernatural",24,8.15,75612
10073,Seikon no Qwaser II,"Action, Ecchi, Seinen, Super Power, Supernatural",12,6.69,64168
10079,Hoshizora e Kakaru Hashi,"Comedy, Ecchi, Harem, Romance, School",12,7.04,85178
10080,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",12,8.12,194300
10087,Fate/Zero,"Action, Fantasy, Supernatural",13,8.51,453630
10109,Softenni,"Comedy, Ecchi, School, Sports",12,6.6,16068
10110,Mayo Chiki!,"Comedy, Ecchi, Harem, Romance, School",13,7.53,192219
10135,Manga Hajimete Monogatari,"Adventure, Comedy, Historical",305,6.36,169
10136,Manga Doushite Monogatari,"Adventure, Comedy, Kids",100,6.67,140
10137,Manga Naruhodo Monogatari,"Adventure, Kids",102,6.74,115
10138,Manga Hajimete Omoshiro Juku,"Adventure, Kids",110,6.68,162
10155,Dog Days,"Action, Adventure, Fantasy, Magic",13,7.21,97809
10156,Sacred Seven,"Action, School, Sci-Fi, Super Power",12,6.74,47136
10161,No.6,"Action, Sci-Fi",11,7.76,168017
10162,Usagi Drop,"Josei, Slice of Life",11,8.56,194855
10163,C: The Money of Soul and Possibility Control,"Action, Mystery, Super Power, Thriller",11,7.44,156853
10165,Nichijou,"Comedy, School, Slice of Life",26,8.52,254436
10177,DD Hokuto no Ken,"Parody, Seinen",12,6.28,2348
10187,HenSemi (TV),"Comedy, Ecchi, Seinen",13,6.66,27878
10194,Badaui Jeonseol Jangbogo,"Action, Adventure, Comedy, Mystery",26,6.35,371
10197,Nyanpire The Animation,"Comedy, Supernatural",12,6.83,19161
10210,Bug tte Honey,"Adventure, Comedy",51,6.3,146
10213,Maji de Watashi ni Koi Shinasai!,"Comedy, Ecchi, Harem, Martial Arts, Romance, School, Super Power",12,7.02,116683
10216,"Yondemasu yo, Azazel-san. (TV)","Comedy, Demons, Supernatural",13,7.64,42147
10217,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,Magic,12,6.03,4669
10224,Uchuu Majin Daikengou,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",26,6.6,229
10232,Tamayura: Hitotose,"Comedy, Drama, Slice of Life",12,7.32,25760
10236,Kagee Grimm Douwa,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural",52,5.94,129
10237,Ki-Fighter Taerang,"Adventure, Kids",26,5.92,81
10239,Mayutoro The Toons,"Comedy, Fantasy, Kids",33,5.38,76
10241,Sekai Monoshiri Ryoko,Comedy,1006,5.92,153
10242,Ton-Ton Atta to Niigata no Mukashibanashi,Comedy,13,6.54,63
10250,Ultra B,"Comedy, Super Power",119,5.52,102
10257,Pretty Rhythm: Aurora Dream,"Music, Shoujo, Slice of Life, Sports",51,7.6,9431
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,"Game, Psychological, Seinen, Thriller",26,8.29,55566
10278,The iDOLM@STER,"Comedy, Drama, Music",25,7.75,81155
10282,Manga Nippon Mukashibanashi,Historical,12,5.95,174
10308,Sengoku Otome: Momoiro Paradox,"Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",13,6.71,27080
10319,Chou Dendou Robo Tetsujin 28-gou FX,"Action, Adventure, Mecha, Sci-Fi",47,6.53,354
10321,Uta no☆Prince-sama♪ Maji Love 1000%,"Comedy, Harem, Music, Romance, School, Shoujo",13,7.37,105723
10324,Tono to Issho: Gantai no Yabou,"Comedy, Historical, Parody, Samurai, Seinen",12,6.73,1993
10330,Bakugan Battle Brawlers: Mechtanium Surge,"Action, Adventure, Fantasy, Game, Shounen",46,6.29,8662
10336,Last Exile: Ginyoku no Fam,"Action, Adventure, Sci-Fi",21,7.14,28616
10338,Honto ni Atta! Reibai Sensei,"Comedy, School, Shounen, Supernatural",22,6.66,5082
10346,Ring ni Kakero 1: Sekai Taikai-hen,Sports,6,6.96,566
10347,Happy Kappy,"Comedy, Fantasy, Shoujo",25,5.64,792
10348,Fireball Charming,Sci-Fi,13,6.94,5640
10349,Suzy&#039;s Zoo: Daisuki! Witzy,Kids,25,6.35,369
10357,Jinrui wa Suitai Shimashita,"Comedy, Fantasy, Seinen",12,7.92,89373
10359,Jewelpet Sunshine,"Fantasy, Magic, Shoujo",52,6.86,2019
10360,Kinniku Banzuke: Kongou-kun no Daibouken!,"Action, Shounen, Sports",3,5.63,192
10370,Metal Fight Beyblade 4D,"Adventure, Sports",52,6.93,5894
10372,Kamisama Dolls,"Action, Seinen, Supernatural",13,7.14,47665
10378,Shinryaku!? Ika Musume,"Comedy, Shounen, Slice of Life",12,7.62,45613
10379,Natsume Yuujinchou San,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",13,8.67,102322
10396,Ben-To,"Action, Comedy, Martial Arts",12,7.49,146570
10397,Mashiro-iro Symphony: The Color of Lovers,"Drama, Harem, Romance, School",12,7.3,77284
10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,"Action, Adventure, Comedy, Fantasy, Shounen",24,7.42,12505
10447,Aquarion Evol,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",26,7.32,62753
10456,Kyoukaisenjou no Horizon,"Action, Fantasy",13,7.29,90977
10459,Puu-Neko,Comedy,11,5.49,496
10460,Kimi to Boku.,"Comedy, Drama, Romance, School, Shounen, Slice of Life",13,7.85,86196
10465,Manyuu Hikenchou,"Action, Comedy, Ecchi, Samurai, Seinen",12,6.34,32171
10490,Blood-C,"Action, Horror, School, Supernatural, Vampire",12,6.73,118553
10495,Yuru Yuri,"Comedy, School, Shoujo Ai, Slice of Life",12,7.7,148140
10506,Shiawase Haitatsu Taneko,Comedy,Unknown,6.5,152
10507,Inazuma Eleven Go,"Shounen, Sports, Super Power",47,7.32,18480
10513,Usavich IV,Comedy,13,6.93,1660
10521,Working&#039;!!,"Comedy, Slice of Life",13,7.98,117328
10524,Duel Masters Victory,"Action, Adventure, Comedy, Shounen",52,6.37,574
10525,Shinseiki Duel Masters Flash,"Comedy, Kids",24,6.27,314
10526,Duel Masters Zero,"Action, Kids",25,6.4,795
10527,Duel Masters Cross,"Action, Adventure, Comedy, Shounen",100,6.72,1062
10528,Duel Masters Cross Shock,"Action, Adventure, Comedy, Shounen",50,6.5,920
10533,Fujilog,Comedy,13,5.75,275
10539,Hato no Oyome-san,Comedy,22,3.62,168
10540,Genki!! Ekoda-chan,Comedy,22,5.5,189
10541,Shuukan Shimakou,Comedy,11,5.32,251
10554,Yakyuukyou no Uta,"Action, Drama, Sports",25,7.15,292
10562,Machine Hayabusa,"Action, Cars, Shounen, Sports",21,6.36,227
10568,Kamisama no Memochou,Mystery,12,7.7,130502
10572,Ro-Kyu-Bu!,"Comedy, Ecchi, School, Sports",12,7.05,46940
10578,C³,"Action, Comedy, Ecchi, School, Supernatural",12,6.88,100425
10588,Persona 4 the Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",25,7.68,134942
10607,Rerere no Tensai Bakabon,Comedy,24,6.64,182
10611,R-15,"Comedy, Ecchi, Harem, Romance, School",12,6.7,53617
10620,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",26,8.07,657190
10623,Hayan Ma-eum Baeggu,Adventure,13,7.06,359
10633,Shiodome Cable TV,Comedy,22,5.35,114
10671,Morita-san wa Mukuchi.,"Comedy, School, Slice of Life",13,6.63,15046
10705,Yasai no Yousei: N.Y.Salad,Kids,26,6.36,163
10706,Yasai no Yousei: N.Y.Salad 2nd Series,Kids,26,6.38,109
10709,Manga Nihon Keizai Nyuumon,Drama,25,6.67,86
10719,Boku wa Tomodachi ga Sukunai,"Comedy, Ecchi, Harem, Romance, School, Seinen, Slice of Life",12,7.57,325664
10721,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",24,8.08,156689
10774,Soccer Fever,"Historical, Sports",51,6.47,166
