id,name,genres,episodes,rating,members,top_related_id,weight
251,Kyou kara Maou!,"Adventure, Comedy, Demons, Fantasy, Shoujo",78,7.88,58150,"853,1171,1535,1133,1575,1109,121,1094,4898,1010,2904,996,3457,963,20,926,120,888,226,853,9919,842,4224,840,5114,825,356,816,4752,783"
2608,Wangan Midnight,"Action, Cars, Seinen, Sports",26,7.54,10058,"185,277,186,265,18,262,1535,259,1575,249,2904,228,226,227,11757,223,121,219,4224,216,2001,213,245,210,889,210,6547,208,8074,207"
2467,3 Choume no Tama: Uchi no Tama Shirimasenka?,"Adventure",35,6.74,967,"1535,32,552,31,136,31,2559,27,1313,27,170,26,2829,26,302,26,1674,24,527,24,853,24,20,23,2116,23,5114,23,2543,23"
249,InuYasha,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",167,7.89,281632,"1535,6454,121,5610,20,5242,226,4901,1575,4871,11757,4634,5114,4619,813,4356,16498,4306,2904,4281,6547,4189,4224,4177,3588,4082,853,4044,8074,3978"
22247,Azumi Mamma★Mia,"Comedy, Kids",60,5.6,101,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14913,1,1149,1,5220,1,12611,1,12471,1,12461,1,2287,1"
1899,Masou Kishin Cybuster,"Adventure, Mecha, Sci-Fi, Shounen",26,6.3,1342,"30,40,121,38,90,37,1,37,1575,36,71,34,2001,34,180,34,45,33,2904,32,2581,32,1535,32,181,32,270,32,813,32"
16051,Ro-Kyu-Bu! SS,"Comedy, Ecchi, School, Sports",12,7.3,21125,"10572,722,11757,655,6547,649,8769,648,4224,644,10719,642,14741,628,13659,601,2167,593,15583,593,14813,590,8841,589,14967,589,19815,588,13759,569"
790,Ergo Proxy,"Mystery, Psychological, Sci-Fi",23,8.03,265005,"1535,6155,226,5673,1575,5361,2904,4897,121,4781,2025,4562,30,4509,1,4265,5114,4247,2001,4195,889,4124,16498,4080,6547,4017,270,4014,849,4014"
248,Ichigo 100%,"Comedy, Ecchi, Harem, Romance, Shounen",12,6.84,67310,"1535,2657,226,2566,4224,2483,1575,2438,2167,2388,1195,2358,849,2295,121,2269,2904,2218,2993,2213,20,2212,8074,2113,1840,2097,6547,2087,59,2040"
2605,Sayonara Zetsubou Sensei,"Comedy, Parody, School",12,8.03,174531,"1535,4556,849,4393,1575,4263,4224,4004,226,3957,2904,3843,2001,3745,121,3659,5081,3582,30,3571,6547,3492,2167,3487,6746,3481,5680,3415,1887,3290"
789,Shinigami no Ballad.,"Drama, Fantasy, Psychological, Supernatural",6,7.05,32297,"226,1085,1535,1071,849,960,1575,952,121,896,4224,869,2904,862,356,853,6547,827,2167,827,1195,809,934,798,355,789,30,778,59,763"
33668,Soushin Shoujo Matoi,"Magic, Supernatural",12,6.42,12549
3146,GR: Giant Robo,"Adventure, Mecha, Military, Sci-Fi, Shounen",13,6.9,1546,"121,18,1535,18,1,18,5114,17,71,17,849,16,30,16,8074,15,2001,15,6746,15,2904,15,226,15,72,15,205,15,2251,15"
10217,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,"Magic",12,6.03,4669,"10719,107,8841,103,4224,102,6547,100,8769,100,9756,100,10080,99,8525,99,5081,98,849,98,5680,98,10110,96,6347,95,9989,95,10495,94"
1356,Hokuto no Ken 2,"Action, Drama, Martial Arts, Super Power",43,7.64,11090,"967,361,1535,288,813,276,223,265,121,252,1,248,226,241,1575,240,225,233,30,233,2001,231,245,228,20,226,2904,225,6,224"
34235,Pittanko! Nekozakana,"Comedy",-1,5.67,64
3713,Jigoku Shoujo Mitsuganae,"Mystery, Psychological, Supernatural",26,7.81,58993,"1594,1951,228,1951,1535,1640,226,1522,1575,1310,6547,1275,11111,1248,4224,1244,934,1228,2904,1220,121,1207,849,1185,8074,1183,2167,1179,6746,1165"
247,Harukanaru Toki no Naka de: Hachiyou Shou,"Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",26,7.18,14550,"853,366,120,335,3457,331,1535,282,4752,282,1579,276,121,273,3470,272,1575,268,4722,253,957,249,4898,245,61,243,7054,237,1562,233"
2604,Sky Girls,"Mecha, Military, Sci-Fi",26,7.13,17115,"849,508,1575,499,2167,495,4224,486,226,485,355,477,1195,476,5680,467,356,465,2904,461,6547,455,4654,449,71,442,1887,442,121,438"
25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",12,8.28,91796,"14713,2585,16498,2053,7054,2006,11757,2001,20507,1987,14227,1881,22319,1877,9919,1832,1535,1830,4224,1802,853,1756,14289,1629,6547,1621,23289,1596,19815,1593"
246,Groove Adventure Rave,"Adventure, Comedy, Fantasy, Romance, Shounen",51,7.45,56353,"1535,1332,121,1284,1575,1216,20,1167,5114,1105,11757,1100,2904,1099,3588,1077,6547,1043,9919,1032,4224,1027,226,1021,2001,985,8074,985,356,980"
2603,Mushi-Uta,"Action, Fantasy, Sci-Fi",12,6.8,11867,"1575,385,226,372,1535,362,121,352,2904,351,1195,351,2025,340,356,338,355,335,4224,333,2167,329,1840,316,849,311,6547,305,71,302"
32379,Berserk (2016),"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",12,6.81,90817,"16498,1262,30276,1171,11757,1169,1535,1150,22319,1073,5114,1048,1575,1032,226,1003,22535,998,2904,996,19815,993,8074,989,10620,962,22199,961,9253,958"
12031,Kingdom,"Action, Historical, Military, Seinen",38,8.24,54211,"16498,957,11757,957,1535,926,1575,892,5114,872,17389,865,2904,849,9919,822,20,818,19815,787,6547,774,8074,761,14513,741,9253,740,121,729"
245,Great Teacher Onizuka,"Comedy, Drama, School, Shounen, Slice of Life",43,8.77,268487,"1535,7736,1575,6752,226,6328,2904,6167,121,6129,4224,5591,5114,5582,20,5552,2001,5398,6547,5177,11757,5134,30,5124,849,5118,16498,5051,2167,5007"
2602,Kenkou Zenrakei Suieibu Umishou,"Comedy, Ecchi, School, Shounen, Sports",13,7.26,25814,"226,945,1195,943,4224,936,1575,920,849,919,1535,897,2993,880,1840,867,2167,857,121,853,2001,822,2904,817,355,808,71,804,356,788"
786,Pugyuru,"Comedy, Fantasy, School",13,5.92,2513,"226,83,849,79,1535,75,66,74,30,73,1887,73,1575,69,4224,67,2001,67,9756,66,1195,65,5680,64,121,64,240,62,2904,62"
244,Agatha Christie no Meitantei Poirot to Marple,"Historical, Mystery",39,6.95,3933,"1535,57,121,48,226,45,853,45,3457,43,270,43,1575,42,849,42,1,41,101,41,30,41,6547,40,120,40,889,39,1818,39"
243,Gravitation,"Comedy, Music, Romance, Shoujo, Shounen Ai",13,7.26,67916,"1535,2832,853,2801,3092,2375,4898,2272,149,2199,3457,2136,121,2098,226,2080,4814,2025,1575,1934,120,1907,20,1737,4752,1691,2904,1620,6707,1607"
242,Gokusen,"Comedy, Drama, Josei, School, Slice of Life",13,7.48,22009,"1535,775,121,761,1575,706,853,703,226,662,245,653,4224,650,205,646,849,618,2904,614,1,611,20,610,6,581,71,579,270,574"
783,Miami Guns,"Comedy, Ecchi, Police, Shounen",13,6.64,2765,"71,67,226,65,889,64,72,62,1535,61,1519,61,30,60,1575,60,1,60,6,60,849,60,270,59,245,58,205,58,73,58"
1891,YAT Anshin! Uchuu Ryokou,"Adventure, Comedy, Sci-Fi, Shounen",50,7.24,887,"232,35,552,32,813,31,1535,31,30,31,226,28,874,28,1892,28,1313,27,121,26,225,26,1575,26,849,25,223,25,20,25"
1145,Kaze no Youjinbou,"Action, Drama, Mystery, Shounen",25,7.27,5646,"121,112,1,111,205,108,1575,106,889,105,6,104,226,104,71,104,2025,103,270,103,2904,101,30,101,356,100,1535,99,2001,98"
11319,Zero no Tsukaima F,"Adventure, Ecchi, Fantasy, Magic, Romance",12,7.77,174026,"1195,7165,1840,6984,3712,6823,11757,6101,6547,5571,4224,5525,8074,5129,16498,4958,1535,4892,10620,4877,11617,4847,1575,4654,10719,4598,2167,4559,19815,4528"
782,Gasaraki,"Drama, Mecha, Military, Psychological, Supernatural",25,6.74,10770,"30,255,1,250,71,225,226,224,1535,218,6,211,121,210,270,209,1575,204,889,202,467,201,2001,200,72,199,205,197,849,194"
10210,Bug tte Honey,"Adventure, Comedy",51,6.3,146,"10490,3,28907,3,4999,3,14527,3,18277,3,5231,3,1018,3,16592,3,5258,3,5355,3,11633,3,25731,3,5028,3,14713,3,4028,3"
1349,A.D. Police (TV),"Action, Mecha, Sci-Fi, Shounen",12,6.16,5547,"1,152,1535,143,121,136,226,134,30,133,71,133,889,125,1575,125,6,123,2001,118,72,117,205,117,270,116,849,112,33,110"
240,Genshiken,"Comedy, Parody, Slice of Life",12,7.76,104258,"1535,3195,849,3172,1575,2990,226,2979,2508,2913,121,2880,4224,2750,30,2718,2001,2697,2904,2695,2167,2511,1210,2489,1,2443,71,2416,5680,2384"
237,Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",50,8.19,239570,"1575,5862,1535,5776,121,5412,2904,5369,2001,5101,226,5042,5114,4662,4224,4576,30,4551,6547,4500,849,4422,11757,4418,20,4343,2167,4306,1,4238"
236,E&#039;s Otherwise,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",26,6.75,11704,"1575,405,121,405,1535,375,226,372,2904,366,71,366,356,357,30,337,2025,334,1691,327,1195,323,355,316,73,316,270,314,61,314"
27655,Aldnoah.Zero 2nd Season,"Action, Mecha, Sci-Fi, Space",12,7.15,149364,"22729,5065,11757,4496,16498,4386,19815,4008,6547,3887,22319,3792,1575,3745,1535,3667,21881,3625,2904,3574,22199,3560,9253,3486,20507,3448,5114,3438,10620,3346"
7307,Gegege no Kitarou (1985),"Comedy, Supernatural",108,6.77,573,"813,11,223,10,527,9,1535,9,7619,9,9919,9,5680,9,4898,8,6746,8,849,8,45,8,552,8,5114,8,30,8,249,8"
12021,Poyopoyo Kansatsu Nikki,"Comedy, Seinen, Slice of Life",52,7.79,13832,"16498,229,11757,226,11111,223,9756,222,1535,220,849,211,4224,209,6746,209,6547,204,9989,199,853,198,1575,195,121,192,9919,191,5114,191"
20583,Haikyuu!!,"Comedy, Drama, School, Shounen, Sports",25,8.68,284498,"16498,6224,11757,5598,1535,5360,22319,5218,11771,5078,20507,4816,19815,4758,9919,4649,5114,4568,6547,4567,16894,4531,4224,4383,1575,4350,6746,4221,30276,4217"
235,Detective Conan,"Adventure, Comedy, Mystery, Police, Shounen",-1,8.25,114702
32407,Clockwork Planet,"Fantasy, Sci-Fi",-1,-1,3999
1885,Master of Epic: The Animation Age,"Comedy, Fantasy, Game",12,6.23,1139,"849,19,1535,19,1887,19,71,18,1575,18,121,18,6547,17,8074,17,5680,17,98,17,2904,17,226,17,72,17,2104,17,355,17"
4242,Ginga Reppuu Baxingar,"Action, Adventure, Mecha",39,6.57,399,"4486,2,3325,2,3044,2,5678,2,2933,2,4066,2,1426,2,4929,2,5131,2,4853,2,8394,2,4503,2,4574,2,4532,2,3099,2"
776,Nanaka 6/17,"Comedy, Drama, Romance, Shounen, Slice of Life",12,6.75,5702,"849,149,1535,148,853,147,121,145,1575,142,226,142,59,140,4224,138,120,136,2167,135,1195,135,71,130,355,128,6547,127,189,121"
234,Dan Doh!!,"Adventure, Shounen, Sports",26,6.82,2351,"121,77,1575,77,857,76,20,73,1535,73,2904,70,22,68,263,67,136,67,71,66,135,65,1195,65,1559,63,627,62,68,62"
2451,Space Cobra,"Action, Adventure, Sci-Fi, Space",31,7.84,6919,"1,133,1535,133,121,129,30,127,226,118,889,114,1575,109,2001,108,270,108,205,106,6,104,1519,101,223,100,1818,100,2904,99"
94,Mobile Suit Gundam Seed Destiny,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",50,7.36,65896,"93,3048,1575,2559,2904,2363,2581,2244,121,2184,1535,2156,3927,1993,356,1903,30,1853,2001,1843,71,1832,849,1758,226,1756,5114,1736,20,1736"
4808,Hurricane Polymar,"Action, Adventure, Police, Sci-Fi, Super Power",26,6.81,738,"30,12,1575,11,71,11,849,11,226,11,801,10,2001,10,8074,10,223,10,1887,10,1,10,121,10,813,10,2025,10,392,10"
9522,Zero Tester: Chikyuu wo Mamore!,"Action, Adventure, Mecha, Sci-Fi",28,5.23,137,"6377,3,392,3,1594,3,9520,3,225,3,1254,3,223,3,3713,3,6,3,10447,3,59,3,12293,2,2803,2,5250,2,2152,2"
233,Daa! Daa! Daa!,"Comedy, Sci-Fi, Shoujo",78,7.81,12673,"232,325,853,315,120,281,1535,273,121,245,4224,243,7054,240,74,240,3457,235,3470,227,249,222,20,220,1575,219,2034,219,2167,217"
232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",70,8.18,181249,"1535,4791,121,3954,853,3783,1575,3713,226,3618,4224,3508,20,3373,6547,3370,849,3337,11757,3307,2167,3219,2904,3217,5114,3149,813,3121,16498,3071"
231,Asagiri no Miko,"Action, Comedy, Drama, Fantasy, Magic, School, Sci-Fi, Shounen, Slice of Life, Super Power, Supernatural",26,6.31,4721,"121,99,849,98,226,96,59,92,71,91,101,91,2167,90,1535,89,1575,88,120,88,853,86,355,83,66,82,356,82,934,81"
230,Air Master,"Action, Comedy, Martial Arts, Seinen",27,7.14,22433,"1535,626,121,617,226,601,1575,582,857,572,20,569,889,533,1818,514,270,514,2904,508,71,506,245,493,205,492,4224,491,2001,489"
771,Ginyuu Mokushiroku Meine Liebe Wieder,"Drama, Fantasy, Shoujo",13,6.84,4985,"336,182,853,164,1535,161,121,146,1575,143,4898,142,3457,136,149,131,2904,130,120,126,243,126,226,120,2025,118,177,116,27,114"
30751,Usavich Zero,"Comedy",13,6.4,619,"226,6,790,6,6880,6,1575,6,16498,5,270,5,59,5,11757,5,16347,5,6,5,14345,5,5397,5,3737,5,3738,5,30276,5"
229,Ninin ga Shinobuden,"Comedy, Martial Arts, Parody",12,7.03,23125,"849,747,226,731,1535,730,121,716,1575,669,2001,658,1887,646,66,637,30,635,1,614,4224,596,2904,595,71,593,59,590,2167,581"
31859,Hai to Gensou no Grimgar,"Action, Adventure, Drama, Fantasy",12,7.87,213342,"11757,4136,16498,3893,19815,3818,30276,3580,6547,3459,22319,3454,28121,3432,21881,3413,20507,3368,31043,3284,22199,3260,1535,3225,10620,3109,17265,3103,15809,3076"
1337,Dororon Enma-kun,"Comedy, Demons, Fantasy, Horror, Shounen, Supernatural",25,6.38,1898,"226,18,6547,17,2966,17,1535,17,1575,17,6880,17,4224,16,30,16,59,16,16498,16,2904,15,121,15,8074,15,5081,15,9493,15"
15489,Yu☆Gi☆Oh! Zexal Second,"Action, Fantasy, Game, Shounen",73,7.07,11293,"10015,270,3972,218,11757,216,481,213,16498,209,482,206,1535,202,19815,182,20,181,5114,179,21881,172,1575,170,10620,163,6547,162,2904,160"
228,Jigoku Shoujo,"Horror, Mystery, Psychological, Supernatural",26,7.79,172415,"1535,4420,226,3923,1575,3321,121,3215,1594,3039,6547,3032,4224,3008,849,2961,2904,2932,934,2926,11111,2880,853,2849,2167,2840,8074,2800,20,2746"
9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",12,8.17,171866,"6045,7816,4224,5959,7054,5602,1535,5544,11757,5140,6547,4981,16498,4867,14227,4817,2167,4759,9989,4593,9919,4491,853,4456,1575,4311,4181,4242,6746,4233"
226,Elfen Lied,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",13,7.85,623511,"1535,20339,1575,15334,11757,14652,6547,14526,16498,14134,8074,13944,2904,13677,121,13636,20,12876,4224,12839,10620,12704,5114,12515,2167,12380,11111,11964,849,10959"
30375,Starmyu,"Music, School, Slice of Life",12,7.08,21032,"18507,302,16498,296,20507,286,22319,283,853,281,26243,273,9919,271,11757,270,20583,268,11771,258,30276,256,22265,255,23289,255,4898,255,1535,246"
20201,Easy Cooking Animation: Seishun no Shokutaku,"Comedy",25,5.2,87,"34078,1,33046,1,32906,1,32438,1,31804,1,30749,1,27815,1,22199,1,14913,1,1149,1,5220,1,12611,1,12471,1,12461,1,2287,1"
4940,Sabaku no Kaizoku! Captain Kuppa,"Action, Adventure",26,7.16,212,"552,4,52,4,1448,4,764,4,1132,4,121,4,193,4,845,4,813,4,1482,4,527,4,154,4,550,4,831,4,15,4"
225,Dragon Ball GT,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",64,6.72,226625,"813,10312,223,9337,1535,8290,20,7187,121,6342,1575,6238,226,6096,11757,6090,5114,5892,16498,5744,2904,5698,8074,5473,6547,5274,4224,4813,2001,4681"
2582,Soukou Kihei Votoms,"Action, Drama, Mecha, Military, Sci-Fi, Space",52,7.87,9008,"30,149,1,141,1575,134,2001,132,2904,126,849,126,71,123,1535,121,467,119,889,119,121,116,205,115,2581,113,72,113,6,111"
22221,Monoshiri Daigaku: Ashita no Calendar,"Historical",1274,6.8,112,"23273,2,5040,2,6277,2,33,2,21939,2,3588,2,222,2,1535,2,1519,2,2001,2,1818,2,7785,2,2025,2,23311,2,8213,2"
1873,Plawres Sanshirou,"Adventure, Mecha, School, Sci-Fi, Shounen, Sports",37,7.66,1718,"1535,70,1575,64,20,62,121,59,2904,58,5114,51,1818,50,226,50,16498,50,223,48,30,46,813,46,2762,46,3588,46,8074,45"
764,Zoids Shinseiki/Zero,"Adventure, Comedy, Mecha, Sci-Fi, Shounen, Sports",26,7.45,16381,"121,644,763,641,813,640,1535,622,1575,599,2001,552,1,552,2904,546,6,534,20,525,30,514,223,509,11757,493,392,486,5114,483"
5478,Bikkuriman 2000,"Adventure, Fantasy, Kids",68,6.1,153,"32023,2,31904,2,31173,2,27833,2,22433,2,22273,2,22225,2,15059,2,20853,2,1606,2,15119,2,15085,2,1604,2,3588,2,15751,2"
1872,Saru Getchu: On Air,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",26,6.55,632,"9756,12,1535,10,121,10,1575,9,2001,9,223,9,813,9,5114,9,853,9,66,8,1887,8,249,8,3588,8,527,8,849,8"
6586,Yume-iro Pâtissière,"Kids, School, Shoujo",50,8.07,36921,"853,925,7054,909,9441,842,3457,758,6045,754,4224,743,120,742,2923,717,3470,709,4722,670,4752,658,11757,652,4898,651,1535,649,6547,643"
763,Zoids,"Action, Adventure, Comedy, Mecha, Sci-Fi",67,7.48,27614,"813,997,121,941,1535,938,1575,851,223,837,20,812,1,785,2904,766,2001,753,30,753,226,747,5114,739,6,735,552,729,225,713"
1327,Aoki Densetsu Shoot!,"Action, Comedy, Drama, Romance, School, Shounen, Sports",58,7.53,6937,"1535,224,20,207,1575,203,2904,192,121,186,813,182,5114,180,223,178,170,167,136,164,245,162,11757,158,16498,155,2025,150,4224,150"
210,Ranma ½,"Comedy, Fantasy, Martial Arts, Slice of Life",161,7.87,105212,"1535,2241,121,1959,813,1932,226,1894,223,1853,20,1832,1575,1750,4224,1701,249,1668,30,1647,849,1635,5114,1560,2904,1541,11757,1512,853,1486"
33089,Kemono Friends,"Adventure, Comedy",-1,-1,572
2567,Pinocchio yori Piccolino no Bouken,"Adventure, Kids",52,6.25,852,"1535,47,813,41,223,41,1575,38,20,37,121,37,226,37,30,36,527,34,530,34,2904,34,270,33,225,32,1,31,552,31"
21835,Majin Bone,"Game",52,6.84,6836,"16498,89,19815,86,11757,86,20785,82,21881,82,17265,82,22319,79,20787,78,20507,78,6547,77,22199,77,15809,76,18679,75,9919,75,2001,74"
6574,Hanamaru Youchien,"Comedy, Seinen, Slice of Life",12,7.45,40243,"4224,1263,6547,1159,5680,1154,849,1151,2167,1091,1535,1053,8769,1031,1575,1028,5081,1021,6347,1004,1887,986,226,971,6746,963,4181,960,2904,954"
751,Bomberman Jetters,"Action, Adventure, Comedy, Mystery, Sci-Fi, Shounen",52,7.16,1876,"2001,29,1535,29,121,28,813,28,552,28,5114,26,1313,26,356,25,223,25,6547,25,1575,25,6746,24,20,24,874,24,205,24"
16011,Tokyo Ravens,"Comedy, School, Shounen, Super Power, Supernatural",24,7.8,171384,"11757,4389,16498,3987,19815,3965,6547,3784,20507,3721,15809,3588,9919,3558,10793,3449,22319,3428,10620,3376,8074,3368,17265,3350,4224,3350,1535,3307,20787,3293"
750,Binchou-tan,"Comedy, Slice of Life",12,7,6960,"849,150,1887,142,5680,139,2167,138,226,136,4224,135,66,135,59,134,101,134,6547,128,1535,127,1575,126,356,126,121,122,853,121"
206,Lodoss-tou Senki: Eiyuu Kishi Den,"Action, Adventure, Drama, Fantasy, Magic, Romance",27,7.25,16288,"30,446,121,444,1,430,226,409,1535,401,270,397,1575,377,6,368,71,362,205,361,356,351,2001,333,1818,333,2904,331,59,330"
1314,DT Eightron,"Action, Sci-Fi, Shounen",26,6.46,931,"209,16,1,15,182,14,7,14,45,14,2025,13,2581,13,121,13,71,13,1575,13,30,13,356,13,48,13,237,13,228,13"
1313,Digimon Adventure 02,"Action, Adventure, Comedy, Drama, Fantasy, Kids",50,7.37,120268,"552,6333,1535,4647,874,4233,813,4061,20,3769,121,3741,1575,3692,223,3577,11757,3573,5114,3483,16498,3410,2904,3387,226,3338,1132,3302,527,3229"
3670,Kikou Souseiki Mospeada,"Action, Mecha, Military",25,7.27,4420,"1088,160,4503,143,30,142,1,122,1575,118,226,114,71,112,121,112,1535,110,2001,110,72,105,467,102,6,102,849,100,73,99"
33083,Wa Wa Wa Wappi-chan,"Kids",26,4.75,30
2561,Captain Future,"Action, Adventure, Sci-Fi, Shounen",52,7.13,1837,"1535,71,30,66,223,65,813,61,1575,60,226,59,121,56,2904,56,1,54,270,53,2116,51,225,50,530,48,205,47,8074,47"
2416,Grander Musashi RV,"Adventure, Sports",39,7.27,987,"2415,42,356,31,45,29,232,28,1575,28,154,28,121,27,223,27,2904,26,4224,26,110,26,1535,26,355,26,123,25,853,25"
59,Chobits,"Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen",26,7.57,266846,"1535,8555,226,8249,121,6974,1575,6870,4224,6715,2167,6534,849,6511,6547,6357,2904,6038,853,5891,11757,5873,20,5767,8074,5645,30,5466,16498,5365"
4773,Yamato Takeru,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",37,7.13,883,"1575,14,121,14,2167,13,849,13,1535,12,59,12,226,12,2025,12,2904,12,813,12,861,12,853,11,552,11,6547,11,1818,11"
2555,Shoukoushi Cedie,"Drama, Shoujo, Slice of Life",43,7.45,1501,"1535,46,2547,45,170,37,853,36,136,36,232,36,392,35,121,34,20,33,1375,32,1575,32,6045,32,849,32,2829,30,2904,30"
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,"Adventure, Comedy, Fantasy, Magic, Supernatural",-1,-1,54069
2415,Super Fishing Grander Musashi,"Adventure, Sports",25,7.07,1920,"552,54,170,51,1535,50,223,50,1313,50,1575,49,121,47,45,47,2904,46,136,46,853,46,5114,45,4224,45,874,45,356,44"
1669,Bakuten Shoot Beyblade 2002,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",51,6.77,27959,"288,1477,1535,1280,813,1183,1668,1172,552,1155,20,1150,223,1060,527,1047,1313,1015,1575,1008,225,1008,121,1003,2904,930,226,892,481,892"
11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",12,8.35,258914,"6547,5940,1535,5804,11757,5783,16498,5753,4224,5629,1575,4958,9253,4948,6746,4946,10620,4945,9989,4835,11111,4772,5114,4699,9919,4694,2167,4678,14741,4644"
197,Rizelmine,"Comedy, Ecchi, Romance, School, Sci-Fi",24,6.67,16672,"1195,592,59,570,226,570,4224,544,849,534,1840,530,1535,524,121,510,1575,508,2993,507,355,507,2167,505,189,499,3712,486,71,472"
27989,Hibike! Euphonium,"Drama, Music, School",13,8.03,134694,"11757,2433,16498,2430,6547,2323,4224,2279,19815,2230,9756,2107,14741,2105,23273,2086,9989,2063,9253,2051,14813,2034,1535,2028,30276,2024,5680,2009,23289,1974"
2554,Ai Shoujo Pollyanna Story,"Drama, Historical, Slice of Life",51,6.98,2427,"1535,70,853,58,2225,57,2116,52,1575,52,223,50,2548,50,813,50,552,50,2547,48,2034,48,1313,48,226,47,338,47,121,47"
738,MÄR,"Action, Adventure, Comedy, Fantasy, Shounen",102,7.42,28968,"1535,588,20,577,121,560,1575,527,11757,499,5114,499,2904,483,3588,482,9919,470,6547,466,8074,458,1195,454,2001,438,4224,437,813,436"
195,Onegai☆Teacher,"Comedy, Drama, Romance, School, Sci-Fi",12,7.35,99558,"226,3874,1535,3843,1575,3511,4224,3400,121,3394,1195,3303,2167,3225,849,3197,2904,3127,20,3089,59,3076,2993,2986,8074,2959,196,2951,356,2929"
20541,Mikakunin de Shinkoukei,"Comedy, Romance, School, Slice of Life",12,7.59,133385,"11757,3634,4224,3482,19815,3473,6547,3408,14741,3372,16498,3308,14813,3253,15809,3215,10719,3107,8769,3091,13759,3018,18897,2978,20507,2954,5081,2881,10620,2841"
193,Maburaho,"Comedy, Drama, Ecchi, Harem, Magic, Romance, School",24,7.01,61004,"1195,2326,2993,2240,226,2206,1575,2112,1535,2111,4224,2053,1840,2021,2167,2021,8074,1991,121,1975,355,1962,6547,1934,2904,1910,849,1898,11757,1871"
2546,Alps Monogatari: Watashi no Annette,"Drama, Historical, Slice of Life",48,6.73,1715,"1535,46,223,44,2225,44,530,43,2116,43,813,40,30,39,740,37,532,36,1239,35,1,34,1251,34,59,34,1575,34,996,33"
4903,Kyou no 5 no 2 (TV),"Comedy, Ecchi, School, Seinen",13,7.3,22991,"4224,799,849,734,2167,714,1195,708,6547,675,1535,671,1575,670,226,665,5680,661,1840,641,5081,637,2904,624,2993,619,4654,618,8769,611"
2404,Zombie-Loan,"Action, Horror, Shounen, Supernatural",11,7.06,93637,"1535,3341,226,2868,1575,2849,121,2730,3457,2630,853,2546,2904,2498,20,2471,3588,2400,4224,2389,4898,2294,8074,2286,9919,2275,6547,2244,2025,2241"
2543,Robin Hood no Daibouken,"Adventure, Historical, Romance",52,7.25,3921,"1535,201,1575,159,552,154,20,151,2904,149,223,140,1313,138,813,133,2116,132,853,131,3010,130,5114,128,121,127,16498,125,136,116"
1836,Shuffle! Memories,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",12,6.63,34109,"79,1531,2167,1221,226,1193,2993,1164,1195,1149,1535,1144,4224,1139,1575,1121,6547,1102,849,1073,4181,1070,1840,1064,8074,1054,2904,1048,355,1024"
727,Kingyo Chuuihou!,"Comedy, Kids, Shoujo",54,6.91,992,"2001,6,1887,5,1889,4,690,4,122,4,223,4,934,4,849,4,48,4,59,4,1575,4,33,4,30,4,66,4,490,4"
30503,Noragami Aragoto,"Action, Adventure, Shounen, Supernatural",13,8.48,299434,"20507,6587,16498,5778,11757,5738,22319,5238,30276,5093,19815,5059,1535,4918,6547,4745,10620,4567,9919,4522,21881,4360,5114,4353,27899,4285,4224,4277,22199,4259"
20329,Koroshiya-san: The Hired Gun,"Action, Comedy, Police, Seinen, Thriller",10,5.69,4608,"16498,108,11757,105,15809,102,1535,101,6547,98,10620,98,5081,97,1575,96,14467,95,11633,95,20507,94,4224,94,11111,94,8074,94,2904,93"
10155,Dog Days,"Action, Adventure, Fantasy, Magic",13,7.21,97809,"6547,2920,11757,2884,4224,2605,1195,2588,8841,2566,8074,2565,9041,2536,10719,2483,1575,2480,9919,2443,11617,2414,8525,2355,8769,2343,2167,2331,2904,2320"
2403,Kodomo no Jikan (TV),"Comedy, Ecchi, School",12,7.13,63348,"4224,2133,226,2067,1535,2030,849,1953,2167,1916,6547,1850,1195,1823,1575,1797,8769,1764,5680,1737,8074,1716,2904,1639,5081,1638,1887,1612,1840,1611"
